date,white,white elo,black,black elo,resultat,ECO,perf white,perf black,moves,opening,variation,year,nb
2020-04-29,yacine63,2178,lupoululi,2218,0-1,A40,-5.0,5.0, d2d4 e7e6 c2c4 b7b6 g2g3 c8b7 g1f3 f7f5 f1g2 g8f6 e1g1 f8e7 b1c3 f6e4 d1c2 e4c3 c2c3 e7f6 c1f4 d7d6 f1e1 e8g8 a1d1 d8e7 c3c2 b8d7 d4d5 e6e5 f4c1 g7g6 e2e4 f5e4 c2e4 d7c5 e4c2 a7a5 b2b3 b7c8 a2a3 c8f5 c2a2 c5d3 e1e2 d3c1 d1c1 e7d7 a2d2 f5g4 e2e1 a8e8 d2h6 d7g7 h6g7 f6g7 f3g5 g7h6 h2h4 h6g5 h4g5 g4f3 g2h3 e5e4 h3e6 g8g7 c1a1 f8h8 g1h2 h7h6 g3g4 h6g5 h2g3 h8h4,English Opening,English,2020,1
2020-04-29,deathstroke-ahmed87,2111,yacine63,2174,0-1,A05,-5.0,4.0, g1f3 g8f6 g2g3 g7g6 f1g2 f8g7 e1g1 e8g8 d2d3 d7d5 c2c3 c7c5 d1c2 b8c6 c1g5 c8e6 b1d2 a8c8 e2e4 d5e4 d3e4 h7h6 g5f4 g6g5 f4e3 b7b6 h2h3 c6d4 c2d1 d4f3 d1f3 g5g4 h3g4 f6g4 e3f4 g4e5 f3e3 e5c4 d2c4 e6c4 f1d1 d8e8 f4h6 f7f6 g2h3 c8c6 h3f5 e7e6 f5h3 e8h5 h6g7 g8g7 h3g2 f8h8 f2f3 e6e5 d1d7 g7g6 b2b3 h5h2 g1f2 h8h3 f3f4 c4f7 f4f5 g6g7 a1h1 h2h1 g2h1 h3h1 f2g2 h1a1 e3e2 c6c8 a2a4 c8h8 e2c4 h8f8 d7a7 a1a2 g2f3 g7g8 c4b5 a2b2 b3b4 f8d8 a7d7 d8c8 b5b6 c5b4 c3b4 f7h5 f3e3 c8c3 d7d3 b2e2,Irregular,ouvertures de flanc diverses,2020,1
2020-04-29,Clever_King,2212,yacine63,2179,1-0,C05,6.0,-5.0, e2e4 e7e6 d2d4 d7d5 b1d2 g8f6 e4e5 f6d7 c2c3 c7c5 d2f3 b8c6 f1d3 c5d4 c3d4 f7f6 e5f6 d7f6 g1e2 f8d6 e1g1 d8c7 e2c3 a7a6 a2a3 e8g8 b2b4 c7b6 c3a4 b6a7 c1b2 c8d7 f1e1 a8e8 a4c5 d7c8 a1c1 a7a8 f3e5 d6e5 d4e5 f6d7 c5b3 a8b8 d1h5 h7h6 b3c5 d7c5 b4c5 c6e7 c1c3 d5d4 c3c4 b8c7 b2c1 e7f5 h5g6 c7f7 g6f7 f8f7 d3f5 e6f5 c4d4 f7e7 f2f4 c8d7 c1d2 d7c6 d2a5 e7d7 d4d6 g8f7 e5e6,French,Tarrasch Variation,2020,1
2020-04-29,immeraufdenkoenig,2172,yacine63,2185,1-0,C00,6.0,-6.0, e2e4 e7e6 d2d4 d7d5 f1d3 d5e4 d3e4 g8f6 e4f3 b8c6 g1e2 f8e7 c1f4 e8g8 e1g1 f6d5 f4g3 e7f6 c2c3 a7a5 b1a3 d5b6 a3b5 e6e5 d1b3 c8e6 b3c2 d8e7 a1d1 e6c4 d4e5 c6e5 g3e5 f6e5 b5d4 g7g6 f1e1 c7c6 e2g3 e7c7 b2b3 c4d5 c3c4 d5f3 d4f3 e5g7 c2e4 a8d8 f3g5 h7h6 g5f3 g8h7 h2h4 d8d1 e1d1 f8d8 d1d8 c7d8 h4h5 h7h8 h5g6 f7g6 e4g6 d8d1 g1h2 d1a1 g6e8 h8h7 e8e4 h7h8 g3f5 g7f8 f5h4 a1f6 h4g6 h8g7 g6f8 g7f8 e4e5 f6e5 f3e5 f8e7 e5g4 h6h5 g4e3 b6d7 h2h3 d7f6 h3h4 e7e6 f2f3 e6e5 h4g5 f6d7 g5h5 e5d4 e3f5 d4c3 g2g4 c3b2 g4g5 b2a2 g5g6 a2b3 g6g7 a5a4 h5g6 a4a3 g7g8q a3a2 c4c5 b3b2 f5d4 a2a1q g8b3 b2c1 b3c2,French,French e4 e6,2020,1
2020-04-29,yacine63,2190,Sombranegra30,2239,0-1,A57,-5.0,5.0, d2d4 g8f6 c2c4 c7c5 d4d5 b7b5 d1c2 d7d6 e2e4 g7g6 c4b5 f8g7 b1c3 a7a6 b5a6 e8g8 f1c4 c8a6 b2b3 a6c4 b3c4 f6e4 c3e4 g7a1 c1h6 d8a5 c2d2 a5d2,Benoni defense,Benko,2020,1
2020-04-29,yacine63,2196,BakerStreetRegular,2175,0-1,E06,-6.0,6.0, d2d4 d7d5 c2c4 e7e6 g1f3 g8f6 g2g3 f8e7 f1g2 e8g8 e1g1 d5c4 d1c2 a7a6 c2c4 b7b5 c4c2 c8b7 c1d2 b8d7 c2c1 c7c5 d4c5 d7c5 a2a3 a8c8 b1c3 c5b3 c1d1 b3a1 d1a1 b7f3,Queen's Indian,Catalane,2020,1
2020-04-29,yacine63,2190,Puratactica71,2159,1-0,E62,6.0,-5.0, d2d4 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 d7d6 b1c3 e8g8 g1f3 b8c6 e1g1 e7e5 d4e5 d6e5 c1g5 c8e6 d1c1 e6c4 f3d2 c4e6 d2e4 c6d4 g1h1 c7c6 f1d1 d8e7 e2e3 d4f5 g3g4 f5h6 e4f6 g7f6 g5h6 f8e8 h2h3 g6g5 e3e4 e7c5 h6g5 f6g7 c1e3 c5b4 d1d2 f7f6 g5h6 a8d8 h6g7 g8g7 a1d1 d8c8 g4g5 b4e7 g5f6 e7f6 d2d6 e8e7 e3a7 c8g8 c3e2 g7h8 e2g3 f6h4 h1h2 e7g7 a7e3 e6a2 d6h6 h4e7 g2h1 a2e6 g3f5 e6f5 e4f5 e7c7 d1d6 e5e4 e3e4 c7b6 e4h4 b6b3 f5f6 g7f7 h1f3 b3f3 d6d4,King's Indian,King's Indian fianchetto variation,2020,1
2020-04-29,irineo1958,2253,yacine63,2195,1-0,C05,4.0,-5.0, e2e4 e7e6 d2d4 d7d5 b1d2 g8f6 e4e5 f6d7 f2f4 c7c5 c2c3 b8c6 d2f3 d8b6 g2g3 f8e7 e1f2 f7f6 f2g2 e8g8 f1d3 f6e5 f4e5 c5d4 c3d4 h7h6 h2h4 g8h8 d3c2 a7a5 a2a3 f8f7 c2g6 f7f8 g6b1 f8f7 b1g6 f7f8 h4h5 a5a4 g6c2 f8f7 c2a4 c6a5 a4c2 a5c4 a1b1 d7e5 d4e5 c4e5 f3e5 f7f2 g2h3 e7d6 g1f3,French,Tarrasch Variation,2020,1
2020-04-29,yacine63,2188,vava66,2237,1-0,E00,7.0,-6.0, d2d4 g8f6 c2c4 e7e6 g2g3 c7c5 d4d5 e6d5 c4d5 b7b5 e2e4 d7d6 f1b5 c8d7 b5d7 b8d7 b1c3 g7g6 g1e2 f8g7 e1g1 e8g8 h2h3 f8e8 f2f3 d7b6 g1g2 h7h5 c1g5 d8d7 b2b3 f6d5 e4d5 e8e2 c3e2 g7a1 d1a1 b6d5 f1d1 d7f5 g5h6 f7f6 g3g4 f5e6 e2g3 h5h4 g3f1 g6g5 d1d5 e6d5 a1f6,Queen's Indian,Catalane,2020,1
2020-04-29,alexces_6,2070,yacine63,2184,0-1,C00,-4.0,4.0, e2e4 e7e6 g1f3 d7d5 e4e5 c7c5 c2c3 b8c6 f1b5 c8d7 b5c6 b7c6 e1g1 g8h6 d2d4 h6f5 g2g4 f5h6 c1h6 g7h6 h2h3 c5d4 c3d4 h8g8 g1h1 c6c5 b1c3 c5d4 f3d4 d8b6 d4f3 b6b2 d1d3 a8c8 a1c1 f8b4 c1c2 c8c3 d3h7 b2c2 h7g8 e8e7 g8b8 c2e4,French,French e4 e6,2020,1
2020-04-29,yacine63,2180,Chamaco1967,2122,1-0,D20,4.0,-4.0, d2d4 d7d5 c2c4 d5c4 e2e3 e7e5 f1c4 e5d4 e3d4 g8f6 g1f3 f8d6 e1g1 e8g8 b1c3 b8c6 f1e1 c8g4 c1g5 h7h6 g5f6 d8f6 c3d5 f6d8 c4e2 g4f3 e2f3 d8h4 g2g3 h4d4 a1c1 f8e8 d1b3 c6e5 f3g2 e5g4 d5e3 g4e3 f2e3 d4b6 g2b7 b6b3 a2b3 a8b8 b7d5 b8b5 d5c6,Queen's Gambit,QGA,2020,1
2020-04-29,temnov70,2045,yacine63,2176,0-1,C19,-4.0,4.0, e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 d1g4 c5d4 c3d4 d8c7 c1d2 c7c2 g1f3 b8c6 a1c1 c2e4 g4e4 d5e4 f3g5 c6d4 g5e4 e8g8 f1c4 e7c6 f2f4 f7f6 e5f6 g7f6 f4f5 d4f5 d2h6 f5h6,French,Winawer,2020,1
2020-04-29,Ogre-da-Brandoa,2087,yacine63,2177,1/2-1/2,C01,2.0,-1.0, e2e4 e7e6 d2d4 d7d5 e4d5 e6d5 g1f3 f8d6 c2c4 d5c4 f1c4 b8c6 c1e3 g8f6 h2h3 c8f5 b1c3 e8g8 d1d2 f8e8 e1g1 a7a6 a1d1 b7b5 c4b3 c6a5 b3c2 a5c4 d2c1 f5c2 c1c2 c4e3 f2e3 e8e3 f3g5 g7g6 c2f2 e3g3 f2f6 d8f6 f1f6 g3g5 c3e4 g5d5 e4d6 c7d6 d1d2 g8g7 f6f4 a8c8 b2b3 f7f5 g2g4 g6g5 f4f5 d5f5 g4f5 g7f6 g1g2 f6f5 g2f3 c8c3 f3g2 f5e4 g2h2 h7h6 h3h4 g5g4 h4h5 b5b4 h2g2 a6a5 d2e2 e4d4 e2e6 c3c2 g2g3 c2a2 e6d6 d4e5 d6h6 a2a3 g3g4 a3b3 h6a6 b3a3 h5h6 a3a1 h6h7 a1g1 g4f3 g1h1 a6a5 e5d4 a5a7 d4c3 f3g4 b4b3 a7c7 c3b2 g4f5 b2b1 f5g6 b3b2 g6g7 h1g1 g7f8 g1f1 f8g8 f1g1 c7g7 g1h1 h7h8q h1h8 g8h8 b1a1 g7a7 a1b1 h8g7 b1c2 a7c7 c2d2 c7b7 d2c2 b7b2 c2b2,French,Exchange variation,2020,1
2020-04-29,amchamp2000,2065,yacine63,2185,1-0,D94,8.0,-8.0, d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 b1c3 d7d5 e2e3 e8g8 c1d2 c7c5 d4c5 b8a6 c4d5 a6c5 f1c4 a7a6 a2a4 d8c7 e1g1 f8d8 d1e2 c8g4 f1c1 a8c8 c4a2 c7b8 b2b4 c5e4 d2e1 e4c3 e1c3 f6d5 c3g7 g8g7 h2h3 g4f5 e3e4 f5h3 e4d5 h3g4 e2e5 f7f6 e5b8 c8b8 c1c7 g7f8 a1e1 d8d7 c7d7 g4d7 f3d4 d7a4 d4e6 f8f7 e1c1 b7b6 d5d6 a4d7 e6c5 f7e8 c5d7 e8d7 d6e7 d7e7 c1c7 e7d6 c7h7 b8c8 h7f7 c8c1 g1h2 c1c2 f7f6 d6e7 f6f7 e7e8 a2b3 c2c3 f7f3 c3c6 b4b5 a6b5 h2g3 c6c5 g3f4 c5f5 f4e4 f5g5 g2g3 g5c5 f3d3 e8e7 f2f4 b5b4 g3g4 b6b5 g4g5 c5c1 e4d5 c1f1 d3d4 f1f3 d4b4 f3d3 d5c5 d3d7 c5b5 d7b7 b5c5 b7c7 c5d5 c7d7 d5e5 d7d2 b4e4,Grunfeld Defence,5.e3 variation,2020,1
2020-04-29,yacine63,2178,DCuppone,2227,1-0,A64,7.0,-7.0, d2d4 g8f6 c2c4 e7e6 g2g3 c7c5 d4d5 e6d5 c4d5 d7d6 b1c3 g7g6 f1g2 f8g7 g1f3 e8g8 e1g1 f8e8 f3d2 a7a6 a2a4 b8d7 h2h3 a8b8 d2c4 d7b6 c4a3 c8d7 e2e4 b6c8 d1d3 b7b5 a4b5 a6b5 a3b5 d8b6 b5a3 h7h5 g1h2 b6b4 c1g5 f6h7 g5d2 h5h4 c3e2 b4b3 d2c3 c8b6 e2c1 b3a4 b2b3 a4a7 c1e2 a7c7 c3g7 g8g7 a3c4 b6c4 b3c4 h4g3 f2g3 h7f6 d3f3 c7d8 f1f2 e8f8 a1f1 f6h7 f3c3 g7g8 h3h4 d7g4 e2f4 d8d7 h4h5 g6g5 f4d3 g4h5 e4e5 h5e2 f2e2 d7g4 g2f3 g4d7 e5e6 d7a7 e6f7 f8f7 e2f2 b8f8 f3h5 f7f2 f1f2 f8f2 d3f2 a7a2 h2g2 a2b1 c3d2 b1f5 g3g4 f5e5 d2d3 h7f8 d3f5 e5e3 f5f7 g8h8 f7f8 h8h7 f8f7 h7h8 f7f8 h8h7 f8d6 e3d4 d6g6 h7h8 g6g5 d4c4 g5h6 h8g8 h6g6 g8f8 d5d6 c4d5 f2e4 c5c4 g6f6 f8g8 f6e7 c4c3 g2g3 c3c2 e4f6 g8h8 e7h7,Benoni defense,Benoni Defence,2020,1
2020-04-29,yacine63,2173,Tigrant4236,2146,1-0,A44,5.0,-6.0, d2d4 c7c5 d4d5 e7e5 c2c4 f7f5 b1c3 g8f6 g2g3 d7d6 f1g2 f8e7 e2e4 e8g8 g1e2 a7a6 e1g1 f5e4 c3e4 c8f5 e2c3 b8d7 a2a4 f6e4 c3e4 d7f6 e4f6 e7f6 d1b3 a8b8 a4a5 d8d7 c1e3 f8e8 f1e1 e5e4 h2h4 e8e7 e3f4 b8e8 b3b6 f6e5 f4g5 e5f6 g5f6 g7f6 b2b4 c5b4 b6b4 d7c7 e1e3 f5g6 a1e1 f6f5 g2h3 e8c8 h4h5 g6h5 h3f5 c7c4 b4d6 c8e8 d6h6 h5f3 d5d6 e7g7 d6d7 c4f7 d7e8q f7e8 f5e4 f3e4 e3e4,Trompowsky,Trompowsky,2020,1
2020-04-29,yacine63,2167,Grig1959,2161,1-0,E63,6.0,-5.0, d2d4 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 e8g8 b1c3 d7d6 g1f3 b8c6 e1g1 a7a6 b2b3 e7e5 d4e5 c6e5 f3e5 d6e5 c1a3 f8e8 d1d8 e8d8 f1d1 c8g4 g2b7 d8d1 a1d1 a8b8 b7a6 b8a8 a3b4 g4d7 a6b5 d7b5 c3b5 f6e8 a2a4 e5e4 a4a5 f7f5 d1d7 a8b8 a5a6 c7c6 a6a7 b8a8 b5d6 e8d6 b4d6 g7d4 c4c5 h7h5 d7b7,King's Indian,King's Indian fianchetto variation,2020,1
2020-04-28,Miesov,2174,yacine63,2173,1-0,C00,6.0,-6.0, e2e4 e7e6 d2d4 d7d5 f1d3 c7c5 e4d5 e6d5 g1f3 b8c6 e1g1 c5c4 d3e2 f8d6 b2b3 c4b3 a2b3 g8e7 c2c4 d5c4 b3c4 c8f5 b1c3 e8g8 c3b5 f8e8 d4d5 c6e5 c1b2 e7g6 f3d4 f5c8 a1a7 a8a7 b5a7 g6f4 a7c8 d8g5 e2f3 e8c8 d4b5 d6b8 d5d6 e5c4 d6d7 c8d8 f1e1 f4e6 b2c1 g5b5 f3g4 d8d7 d1c2 d7e7 e1d1 b5e5 g2g3 c4b6 c1b2 e5c7 c2f5 g7g6 f5f6 g8f8 f6h8,French,French e4 e6,2020,1
2020-04-28,oscardavidchess,2082,yacine63,2180,1-0,C05,8.0,-7.0, e2e4 e7e6 d2d4 d7d5 b1d2 g8f6 f1d3 c7c5 c2c3 b8c6 e4d5 d8d5 d2f3 c8d7 g1e2 f8e7 e1g1 e8g8 c1f4 f6h5 c3c4,French,Tarrasch Variation,2020,1
2020-04-28,yacine63,2173,EduardoOro,2248,1-0,A40,7.0,-7.0, d2d4 b7b6 e2e4 c8b7 f1d3 e7e6 c2c4 g8f6 f2f3 d7d5 e4e5 f6d7 g1e2 c7c5 f3f4 b8c6 c1e3 c5d4 e2d4 f8b4 b1c3 c6d4 e3d4 d8h4 g2g3 h4h3 d1a4 b4c3 d4c3 d5c4 d3f1 h3f5 e1c1 e8g8 h1g1 d7c5 a4c4 a8c8 g3g4 f5e4 c4b5 e4f4 c1b1 b7e4 b1a1 f4h2 f1c4 a7a6 b5b6 c5a4 b6a6 c8a8 a6d6 a4c3 b2c3 f8b8 d6d2 h2e5 g1e1 f7f5 g4f5 e5f5 d2d6 e4d5 d1d5 e6d5 c4d5 g8h8 d5a8 b8a8 d6c6 a8f8 a2a4 h7h5 e1e8,English Opening,English,2020,1
2020-04-28,IndioEstudioso,2316,yacine63,2177,1-0,C19,3.0,-4.0, e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 g1f3 h7h6 a3a4 e8g8 f1d3 b8c6 e1g1 d8c7 f1e1 c8d7 d4c5 c6a5 c1a3 f8c8 f3d4 d7a4 a3b4 b7b5 d3b5,French,Winawer,2020,1
2020-04-28,yacine63,2182,NahuelS,2216,0-1,D30,-5.0,5.0, d2d4 d7d5 c2c4 e7e6 g1f3 g8f6 g2g3 c7c6 f1g2 f8d6 e1g1 e8g8 c1f4 d6f4 g3f4 d5c4 f3e5 b7b5 e5c6 b8c6 g2c6 a8b8 e2e3 c8b7 c6b5 d8d5 f2f3 d5b5 b1a3 b5h5 a3c4 b7d5 c4e5 b8b2,Queen's Gambit,QGA,2020,1
2020-04-28,Osechka,2147,yacine63,2188,1-0,A16,7.0,-6.0, c2c4 g8f6 b1c3 g7g6 e2e4 c7c5 e4e5 f6g8 f2f4 f8g7 d2d4 c5d4 d1d4 b8c6 d4e4 f7f5 e4e3 e7e6 g1f3 b7b6 f1d3 c8b7 e1g1 g8e7 b2b3 e8g8 c1a3 f8e8 a1d1 a7a6 c3a4 e7c8 d1d2 d8c7 f1d1 c6a7 d3e2 b7c6 a4c3 b6b5 f3d4 b5c4 d4c6 d7c6 e2c4 c7a5 a3d6 a7b5 c3a4 c8d6 e5d6 g8h8 d6d7 e8d8 e3e6 b5d4 d2d4 g7d4 d1d4 a8a7 e6f6,English Opening,English,2020,1
2020-04-28,yacine63,2184,Klaus50,2093,1-0,E60,4.0,-4.0, d2d4 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 e8g8 b1c3 d7d6 g1f3 c7c6 e1g1 b8d7 e2e4 d8c7 h2h3 e7e5 c1e3 f8e8 d4d5 c6c5 f3e1 a7a6 e1d3 c7d8 f2f4 d8e7 f4e5 d7e5 d3e5 e7e5 e3f4 e5e7 d1b3 f6h5 f4e3 g7e5 g3g4 h5g3 f1f3 b7b5 e3f2 b5b4 f2g3 e5g3 f3g3 b4c3 b3c3 e7e5 c3e5 e8e5 g3b3 g8f8 b3b6 f8e7 b2b4 c5b4 b6b4 a6a5 b4b6 e7d7 a1b1 d7c7 b6c6 c7d7 b1f1 e5e7 f1f6,King's Indian,King's Indian without e4,2020,1
2020-04-28,Morphy-Fueguino,2170,yacine63,2190,1-0,A48,6.0,-6.0, d2d4 g8f6 g1f3 g7g6 c1f4 f8g7 e2e3 e8g8 f1e2 d7d6 e1g1 f6d7 h2h3 e7e5 f4h2 b8c6 c2c4 f7f5 b1c3 e5e4 f3d2 d7f6 a2a3 g6g5 a1c1 d8e8 c3d5 e8f7 b2b4 g8h8 b4b5 f6d5 c4d5 c6d8 d1c2 g5g4 h3g4 f5g4 c2c7 f7h5 h2d6 f8g8 d6g3 d8f7 d2e4 c8f5 e4d6 f7d6 c7d6 a8d8 d6e7 d8d5 e2c4 d5d7 e7h4 h5h4 g3h4 g8e8 b5b6 a7a6 c4b3 d7d6 b3f7 e8a8 c1c7 d6b6 h4g3 f5e4 g3e5 g7e5 d4e5 b6h6 e5e6 e4d5 f1d1 d5e6 f7e6 h6e6 d1d7 e6h6 c7b7 a8c8 b7c7 c8b8 d7d1 h6h5 c7d7 b8b3 d1c1 b3b8 d7d4 h5a5 d4g4 a5a3 c1c7 b8f8 f2f3 a3a1 g1h2 a6a5 g4g7 f8d8 g7h7 h8g8 h7g7 g8f8 g7d7 d8d7 c7d7 a5a4 d7a7 a4a3 e3e4 a3a2 h2g3 f8e8 f3f4 e8f8 e4e5 f8e8 f4f5 a1e1 a7a2 e1e5 a2f2 e8f7 g3f4 e5a5 g2g4 a5a4 f4g5 a4b4 f2a2 b4c4 a2a7 f7g8 g5h5 c4f4 a7b7 g8f8 h5g5 f4f1 g5f6,Trompowsky,Trompowsky,2020,1
2020-04-28,yacine63,2196,mohafe,2170,0-1,A62,-6.0,6.0, d2d4 g8f6 c2c4 e7e6 g2g3 c7c5 d4d5 e6d5 c4d5 d7d6 b1c3 g7g6 f1g2 f8g7 g1f3 e8g8 e1g1 f8e8 f3d2 b8d7 a2a4 b7b6 h2h3 c8a6 f1e1 h7h5 e2e4 c5c4 f2f4 d7c5 g2f1 a8c8 d2c4 c5e4 c3e4 f6e4 d1f3 g7d4 g1h2 a6c4 e1e4 e8e4 f3e4 c4f1 e4d4 c8c2 c1d2 f1a6 a1e1 d8c8 h2g1 c2c4 d4f6 c8c5 d2e3 c5d5 e3b6 c4e4 e1c1 a6c4 b6f2 e4e2 b2b3 e2f2 g1f2 d5d2 f2f3 c4d5,Benoni defense,Benoni Defence,2020,1
2020-04-28,yacine63,2201,amondacag,2262,0-1,A44,-5.0,4.0, d2d4 c7c5 d4d5 e7e5 c2c4 d7d6 b1c3 f8e7 e2e4 e7g5 g1f3 g5c1 a1c1 g8e7 g2g3 e8g8 f1g2 a7a6 e1g1 c8g4 h2h3 g4f3 d1f3 b8d7 f3d3 a8b8 f2f4 e5f4 g3f4 e7g6 a2a4 d8h4 g1h2 g6f4 d3f3 g7g5 f1g1 d7e5 f3f1 e5g4 h2h1 g4e3 f1f3 e3c4 g2f1 c4e5 f3e3 g8h8 c1c2 f7f6 c3e2 b7b5 e2f4 g5f4 e3a3 b5b4 a3a1 f8g8 g1g8 b8g8 a1d1 f4f3 d1d2 h4e4 d2h6 f3f2 h1h2 e5f3 h2h1 g8g1,Trompowsky,Trompowsky,2020,1
2020-04-28,b_b123,2033,yacine63,2197,0-1,D85,-4.0,4.0, d2d4 g8f6 g1f3 g7g6 c2c4 f8g7 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 c7c5 c1e3 c8g4 f1e2 b8c6 e4e5 e8g8 h2h3 g4f3 e2f3 c5d4 c3d4 d8a5 d1d2 a5a4 f3c6 a4c6 e1g1 f8d8 a1c1 c6a6 f1d1 g7e5 d2b4 e5d6 b4b2 d6a3 b2c3 a3c1 d1c1 a6a2 d4d5 a2d5 e3h6 f7f6 g2g4 d5e6 g4g5 a8c8 c3b2 c8c1 b2c1 e6h3 g5f6 e7f6 c1c4 g8h8 c4b3 h3h6 f2f4 h6f4 b3b2 d8d1,Grunfeld Defence,Exchange Variation,2020,1
2020-04-28,Levente82,2185,yacine63,2203,1-0,C01,6.0,-6.0, e2e4 e7e6 d2d4 d7d5 e4d5 e6d5 b1c3 b8c6 g1f3 c8g4 f1e2 f8b4 c1g5 f7f6 g5f4 d8d7 d1d2 g8e7 a2a3 b4d6 h2h3 g4h5 g2g4 h5f7 c3b5 d6f4 d2f4 e8c8 e1c1 h8e8 h1e1 e7g6 f4g3 a7a6 b5c3 d7d6 g3d6 d8d6 e2d3 h7h6 e1e8 f7e8 d1e1 e8f7 d3f5 c8d8 c1d2 g6f4 h3h4 g7g6 f5d3 f4h3 e1e2 f7e6 d3g6 e6g4 e2e8 d8d7 f3h2 g4e6 d2e3 c6e7 g6h5 e7f5 e3f3 f5d4 f3g3 h3g1 g3g2 d4c2 g2g1 d5d4 c3e4 d6b6 e4f6 d7d6 b2b4 a6a5 b4a5 b6b1 g1g2 e6d5 f6d5 d6d5 h5f3 d5c4 h2g4 c2a3 e8b8 d4d3 b8b7 b1b7 f3b7 a3c2 g4e3 c2e3 f2e3 c4b3 g2f1 c7c5 f1e1 c5c4 a5a6 c4c3 b7d5 b3b2 a6a7 c3c2 a7a8q c2c1q e1f2 c1c2 f2f3 d3d2 a8a2 b2c3 a2a5 c3b2 a5b4 b2c1 b4a3 c1b1 a3b4 b1c1 b4a3 c2b2 a3b2 c1b2 f3e2 b2c2 d5b3 c2b3 e2d2 b3c4 d2e2 c4d5 e2f3 d5e5 f3g4 e5e4 g4h5 e4e3 h5h6 e3f4 h6g6 f4e5 h4h5,French,Exchange variation,2020,1
2020-04-28,yacine63,2197,stagcerf,2210,1-0,D11,6.0,-6.0, d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 a7a6 b1c3 c8f5 d1b3 a8a7 a2a4 e7e6 a4a5 c6c5 b3b6 b8c6 d4c5 d8b6 c5b6 a7a8 c4d5 e6d5 f1e2 f8b4 e1g1 b4a5 f3h4 f5e6 c3a4 f6d7 e2f3 d7b6 a4c5 a8a7 e3e4 a5b4 e4d5 b6d5 c5e6 f7e6 a1a4 e8g8 c1g5 b7b5 a4a1 c6d4 f3e4 d5f4 f1d1 e6e5 h4f3 d4f3 e4f3 b4c5 f3d5 f4d5 d1d5 c5f2 g1h1 f2d4 a1c1 a7f7 h2h4 d4b2 c1c6 f7f1 h1h2 b2d4 c6a6 f1b1 a6c6 b5b4 c6c7 b4b3 d5d7 e5e4 d7d4 b3b2 d4b4 f8f1 b4b8 f1f8 b8b7,Queen's Gambit,Slave,2020,1
2020-04-28,Winti-Turm,2121,yacine63,2198,1/2-1/2,D91,1.0,-1.0, d2d4 g8f6 g1f3 g7g6 c2c4 f8g7 b1c3 d7d5 c1g5 f6e4 c4d5 e4g5 f3g5 e8g8 g5f3 c7c6 d5c6 b8c6 e2e3 e7e5 d4d5 c6e7 e3e4 d8b6 d1b3 b6b3 a2b3 f7f5 d5d6 e7c6 f1c4 g8h8 f3g5 h7h6 g5f3 f5e4 c3e4 c8f5 e4c3 e5e4 f3h4 a8d8 h4f5 g6f5 e1c1 g7e5 c3b5 a7a6 b5c7 d8d6 c7e6 f8g8 d1d6 e5d6 g2g3 c6a5 c4d5 a5c6 h1d1 c6e5 e6f4 g8c8 c1b1 d6c5 d5e6 c8e8 e6f5 c5f2 f5e4 e5g4 e4f5 g4e3 d1d7 e3f5 f4g6 h8g8 d7b7 f5d4 g6e7 g8f7 e7f5 f7f6 f5h6 e8e1 b1a2 d4c2 h6g4 f6f5 g4h6 f5g6 b3b4 g6h6 b7f7 c2b4 a2b3 b4d3 f7f6 h6g5 f6a6 e1e3 a6a8 d3c5 b3c4 c5e4 h2h4 g5g4 a8g8 g4h3 h4h5 e4g3 h5h6 e3e7 c4d5 g3f5 g8g5 f5e3 d5d6 e7h7 g5h5 h3g4 h5h1 f2g3 d6e6 e3c4 b2b3 c4d2 b3b4 d2e4 b4b5 h7b7 h6h7 e4g5 e6d5 g5h7 d5c6 b7c7 c6b6 h7f6 b6a6 f6d5 h1h8 g3e5 h8g8 g4f3 b5b6 c7c6 g8f8 f3e4 a6b5 c6b6 b5c5 e5d6 c5c4 d6f8,Grunfeld Defence,Bg5 variation,2020,1
